title,genre,producer,country,country_duble,year,year_duble,imdb
Таверна у врат дракона,"Жанры игрового кино,Боевик (киножанр),Приключенческий фильм","(['Кинг Ху'],)",Китайская Республика,,,1967,https://www.imdb.com/title/tt0060635/
Таверна дракона,"Жанры игрового кино,Боевик (киножанр)","([],)",Гонконг,,,1992,https://www.imdb.com/title/tt0105859/
Таверна «Ямайка»,"Жанры игрового кино,Приключенческий фильм,Криминальный фильм","(['Хичкок, Альфред'],)",Великобритания,,,1939,https://www.imdb.com/title/tt0031505/
Табу,"Жанры игрового кино,Драма (жанр)","(['Мигел Гомеш'],)","Португалия,Германия,Бразилия,Франция",,,2012,https://www.imdb.com/title/tt2153963/
Табу,"Жанры игрового кино,Драма (жанр),Исторический фильм,Триллер","(['Осима, Нагиса'],)","Япония,Франция,Великобритания",,,1999,https://www.imdb.com/title/tt0213682/
Табу,Жанры игрового кино,"(['Бараньский, Анджей (страница отсутствует)'],)",,,,1987,https://www.imdb.com/title/tt0096210/
Табу,"Жанры игрового кино,Порнофильм","([],)",,Соединённые Штаты Америки,1980,,https://www.imdb.com/title/tt0081593/
Табу,"Жанры игрового кино,Драма (жанр)","(['Мурнау, Фридрих Вильгельм'],)",,Соединённые Штаты Америки,,1931,https://www.imdb.com/title/tt0022458/
Табу,"Жанры игрового кино,Порнофильм","([],)",,Соединённые Штаты Америки,,,
«Табор уходит в небо»,"Жанры игрового кино,Музыкальный фильм,Драма (киножанр)","(['Лотяну, Эмиль Владимирович'],)",СССР,,,1976,https://www.imdb.com/title/tt0073781/
Таблоид,"Жанры игрового кино,Документальный фильм","(['Эррол Моррис'],)",США,,,2010,https://www.imdb.com/title/tt1704619/
Табачный капитан,"Жанры игрового кино,Музыкальный фильм,Комедия,Телеспектакль","(['Усов, Игорь Владимирович'],)",СССР,,,,https://www.imdb.com/title/tt0130300/
Табачная дорога,"Жанры игрового кино,Кинокомедия,Драма (жанр)","(['Форд, Джон (режиссёр)'],)",,Соединённые Штаты Америки,1941,,https://www.imdb.com/title/tt0034297/
Та-ра-рам-пам,"Жанры игрового кино,Кинокомедия,Романтика","(['Ананд, Сиддхарт (страница отсутствует)'],)","Великобритания,Индия",,,2007,https://www.imdb.com/title/tt0833553/
"Та сторона, где ветер","Жанры игрового кино,Телеспектакль","(['Кеворков, Ваграм Борисович'],)",СССР,,,1979,
Та ещё парочка,"Жанры игрового кино,Комедия","(['Ливайн, Джонатан'],)",США,,,2019,https://www.imdb.com/title/tt2139881/
Терминатор 2 3-D: Битва сквозь время,"Жанры игрового кино,Боевик (киножанр),Научная фантастика,Короткометражный фильм","(['Кэмерон, Джеймс', 'Бруно, Джон (страница отсутствует)', 'Уинстон, Стэнли'],)",США,,"Джеймс Кэмерон,Гэри Годдард,Адам Безарк",1996,https://www.imdb.com/title/tt0117880/
Царь Эдип,"Жанры игрового кино,Притча,Драма (жанр)","(['Пазолини, Пьер Паоло'],)",,Италия,1967,,https://www.imdb.com/title/tt0061613/
Царь-птица,"Жанры игрового кино,Драма (жанр)","([],)",Россия,,,2018,https://www.imdb.com/title/tt9159838/
Царь царей,"Жанры игрового кино,Драма (жанр)","(['Рэй, Николас', 'Бронстон, Сэмюэл'],)",США,,,1961,https://www.imdb.com/title/tt0055047/
Царь царей,"Жанры игрового кино,Исторический фильм,Драма (жанр)","(['Демилль, Сесил Блаунт'],)",,Соединённые Штаты Америки,1927,,https://www.imdb.com/title/tt0018054/
Царь скорпионов: Книга душ,"Жанры игрового кино,Боевик,Приключенческий фильм,Фэнтези","(['Дон Майкл Пол (страница отсутствует)'],)",,Соединённые Штаты Америки,,2018,https://www.imdb.com/title/tt7338690/
Царь Соломон: Мудрейший из мудрых,"Жанры игрового кино,Драма (жанр)","([],)","США,Италия,Великобритания,Чехия,Франция,Испания,Нидерланды",,,,https://www.imdb.com/title/tt0143889/
Царь скорпионов 4:,"Жанры игрового кино,Фэнтези,Боевик (киножанр),Приключенческий фильм","(['Майк Эллиот (страница отсутствует)'],)",США,,,2015,https://www.imdb.com/title/tt3086386/
Царь скорпионов 3: Книга мертвых,"Жанры игрового кино,Боевик (киножанр),Приключенческий фильм,Фэнтези","([],)",США,,,2012,https://www.imdb.com/title/tt1781896/
Царь скорпионов 2: Восхождение воина,"Жанры игрового кино,Боевик (киножанр),Приключенческий фильм,Фэнтези","(['Малкэхи, Рассел'],)","США,ЮАР,Германия",,,2008,https://www.imdb.com/title/tt1104123/
Царь скорпионов,"Жанры игрового кино,Фильм плаща и шпаги,Приключенческий боевик (кино),Музыкальный жанр,Альтернативный метал,Ню-метал","(['Рассел, Чак'],)",США,,,2002,https://www.imdb.com/title/tt0277296/
